RTTFC,5023176,51.35637,-0.79874,6550,-960,0,287.42,197.00,EIN7LP,A320,EI-DVE,ORK,LHR,1648671967.5,X2,EI724,adsb_icao,6350,187,202,0.316,0.0,0.4,290.04,290.30,-992,none,A3,1006.4,4992,37008,289.69,,0.0,-8.8,358,11,-1,-1,1,73753
RTTFC,5031173,52.82731,-1.34485,0,0,1,0.00,14.20,DHK2877,B734,TF-BBK,ABZ,EMA,1648671966.7,X2,D02877,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,177.19,-1,none,A3,-1.0,-1,-1,-1.00,,0.8,-11.4,-1,-1,-1,-1,1,81280
RTTFC,5022212,53.26007,-7.16155,5025,0,0,11.25,172.00,IRL258,LJ45,258,,,1648671964.1,X2,IRL258,mlat,-1,185,194,0.308,-1.5,-14.2,18.81,16.47,-1,,,1012.2,5008,-1,-1.00,,0.2,-10.2,51,28,-1,-1,1,72488
RTTFC,5023079,52.23124,-5.61472,38000,0,0,284.07,403.10,RYR62PV,B738,EI-DWB,STN,SNN,1648671967.5,X2,FR310,adsb_icao,36950,242,440,0.768,0.0,-0.2,291.97,290.38,0,none,A3,1013.6,38016,38000,291.80,,0.0,-12.4,339,59,-57,-31,1,73859
RTTFC,5046549,51.90830,0.26993,2375,1664,0,45.50,161.20,CLX82N,B744,LX-ECV,STN,LUX,1648671967.3,X2,CLX82N,adsb_icao,2250,171,174,0.264,0.0,0.4,42.19,42.76,3104,none,A5,1006.4,4000,4000,42.19,,0.0,-9.5,-1,-1,-1,-1,1,96848
RTTFC,3753197,52.45280,-1.73710,0,0,1,146.00,6.00,AFR65SX,A319,F-GRHN,CDG,BHX,1648671960.0,F,AF1564,adsb_other,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,null,null,-1.0,-1,-1,-1.00,null,-1.0,-1.0,-1,-1,-1,-1,1,259297
RTTFC,5023310,55.83385,-3.71271,4075,-320,0,52.77,193.40,RYR818,B738,EI-DYL,DUB,EDI,1648671967.5,X2,FR818,adsb_icao,4150,216,224,0.352,0.2,2.1,56.95,55.57,-352,none,A3,1014.4,4000,4000,61.17,,0.0,-8.2,73,32,-6,2,1,73648
RTTFC,4223215,54.65932,-6.22058,0,0,1,0.00,7.80,EXS3KV,B738,G-JZHK,PFO,BFS,1648671967.5,X2,EXS3KV,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,354.38,-1,none,A3,1014.0,3008,-1,-1.00,,0.0,-2.7,-1,-1,-1,-1,1,146828
RTTFC,7786225,51.16924,1.47064,24325,1472,0,104.58,488.70,SIA319,B77W,9V-SWQ,LHR,SIN,1648671967.5,X2,SQ319,adsb_icao,23600,322,450,0.756,-1.0,-0.2,104.94,105.95,1472,none,A5,1012.8,28000,-1,104.77,,0.0,-7.3,269,40,-40,-13,1,216371
RTTFC,4220171,51.60702,1.04897,6925,-1280,0,249.85,264.20,CFE557,E190,G-LCYO,DUB,LCY,1648671967.1,X2,CJ557,adsb_icao,6700,253,276,0.432,0.0,0.0,254.00,254.86,-1536,none,A3,1006.4,6016,6000,-1.00,autopilot|tcas,0.0,-8.9,316,26,-4,6,1,144290
RTTFC,4439958,54.84895,-1.42042,0,0,1,0.00,0.00,TXLU00,,,,,1648671966.2,X2,TXLU00,adsb_icao_nt,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,C0,-1.0,-1,-1,-1.00,,0.3,-11.6,-1,-1,-1,-1,1,72393
RTTFC,4509282,53.21416,-1.98829,7975,-960,0,315.00,261.60,BEL18A,A319,OO-SSB,BRU,MAN,1648671967.5,X2,SN2183,adsb_icao,7725,249,274,0.436,0.0,0.5,319.04,318.69,-1696,none,A3,1013.6,7008,-1,239.77,,0.0,-6.1,12,20,-13,-3,1,142293
RTTFC,4030328,52.22150,-1.28525,6150,-896,0,268.47,187.10,FNK4,C208,D-FUNG,NUE,,1648671967.3,X2,FNK4,adsb_icao,5950,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,none,A1,1008.0,4992,-1,-1.00,,0.1,-10.5,-1,-1,-1,-1,1,245560
RTTFC,4344393,51.88418,0.22966,0,0,1,222.19,14.20,SERVICE VEH RANGER,,,,,1648671965.0,X2,SERVICE VEH,adsb_icao_nt,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,C2,-1.0,-1,-1,-1.00,,2.5,-24.1,-1,-1,-1,-1,1,268235
RTTFC,4196085,51.87407,0.22306,0,0,1,244.69,14.20,NPT11L,B733,G-JMCT,,,1648671967.3,X2,NPT11L,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,none,A3,-1.0,-1,-1,-1.00,,0.0,-14.3,-1,-1,-1,-1,1,119949
RTTFC,4439957,55.03681,-1.70989,0,0,1,0.00,0.00,TXLU01,,,,,1648671967.2,X2,TXLU01,adsb_icao_nt,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,C0,-1.0,-1,-1,-1.00,,0.2,-18.8,-1,-1,-1,-1,1,72392
RTTFC,4661139,51.88140,-0.37710,0,0,1,0.00,4.20,WZZ1NE,A320,HA-LYX,SOF,LTN,1648671952.5,X2,W64303,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,174.38,-1,none,A3,1013.0,23008,-1,-1.00,,3.7,-8.5,-1,-1,-1,-1,1,2407
RTTFC,4768430,53.28690,-2.33075,38600,896,0,97.68,486.40,RYR343J,B38M,SP-RZO,DUB,KRK,1648671967.4,X2,FR1901,adsb_icao,37350,244,448,0.780,0.0,0.4,96.86,96.34,896,none,A3,1013.6,39008,39008,94.92,,0.0,-7.2,293,40,-56,-29,1,110277
RTTFC,4198368,51.18668,-0.43359,30475,-2432,0,301.93,387.60,EZY96DR,A319,G-EZBO,BSL,BRS,1648671967.4,X2,U26084,adsb_icao,29700,271,422,0.736,-0.1,-1.1,301.64,302.04,-2240,none,A3,1013.6,22016,-1,0.00,,0.1,-8.7,-1,-1,-57,-33,1,122662
RTTFC,4661138,51.78806,0.23041,14850,1408,0,76.53,343.40,WZZ8768,A320,HA-LYW,LTN,TSR,1648671967.2,X2,W63502,adsb_icao,14400,255,312,0.504,0.0,0.2,75.23,75.79,1536,none,A3,1012.8,23008,-1,75.23,,0.0,-5.3,265,30,-21,-8,1,2821
RTTFC,4915339,52.12500,-0.31552,17025,-896,0,286.00,267.00,IMX358,AT72,HB-AFJ,MST,BHX,1648671966.7,X2,XM358,mlat,-1,237,-1,0.492,-1.0,-1.0,284.94,285.29,-1,,,1013.1,11008,11008,-1.00,,0.1,-5.2,-1,-1,-1,-1,1,257156
RTTFC,10497205,51.88415,0.24340,0,0,1,0.00,0.00,FDX5201,B763,N110FE,DUB,STN,1648671957.3,X2,FX5201,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,222.19,-1,none,A5,-1.0,-1,-1,-1.00,,0.2,-16.4,-1,-1,-1,-1,1,15049
RTTFC,10970421,51.88523,0.24672,0,0,1,0.00,0.00,FDX9,MD11,N576FE,CDG,STN,1648671964.7,X2,FX9,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,42.19,-1,none,A5,-1.0,-1,-1,-1.00,,1.0,-19.8,-1,-1,-1,-1,1,197094
RTTFC,4660729,53.32317,-3.08021,2550,-64,0,85.98,128.30,WUK2393,A20N,HA-LJD,TIA,LPL,1648671967.4,X2,W96641,adsb_icao,2575,145,146,0.228,0.0,-0.2,81.74,80.96,0,none,A3,1011.2,2496,-1,120.23,,0.1,-5.2,49,21,-1,-1,1,2206
RTTFC,4442003,52.13769,-1.60837,40025,126,0,249.00,446.00,TYPHOO10,EUFI,ZK365,QCY,,1648671964.0,X2,TYPHOO10,mlat,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,,-1.0,-1,-1,-1.00,,0.1,-12.5,-1,-1,-1,-1,1,75133
RTTFC,4458013,53.26070,-5.88423,35350,704,0,172.89,460.50,EJU74PX,A319,OE-LQQ,BFS,PMI,1648671967.1,X2,U26711,adsb_icao,34325,243,414,0.724,-0.1,0.5,180.35,178.49,832,none,A3,1013.6,39008,-1,0.00,,0.0,-9.9,310,60,-58,-35,1,91080
RTTFC,4223206,53.05242,2.33310,40000,-64,0,289.42,402.90,EXS53R,B738,G-JZHS,PFO,,1648671967.2,X2,EXS53R,adsb_icao,38550,236,450,0.784,0.0,0.4,289.51,290.68,-64,none,A3,1013.6,40000,40000,288.98,,0.0,-13.1,302,46,-56,-30,1,147503
RTTFC,4661116,52.07738,1.46401,14425,-1024,0,286.10,310.20,WZZ1096,A320,HA-LYA,VNO,LTN,1648671967.2,X2,W68003,adsb_icao,13975,279,336,0.544,-0.0,-0.4,287.05,288.01,-1056,none,A3,1012.8,14016,-1,-1.00,,0.0,-13.0,310,28,-22,-7,1,2976
RTTFC,4224919,51.85244,-0.49637,2225,-704,0,74.26,114.30,EZY78PZ,A20N,G-UZLF,HRG,LTN,1648671967.2,X2,U22402,adsb_icao,2125,139,140,0.220,0.2,0.0,68.91,69.22,-736,none,A3,1006.4,3008,-1,0.00,,0.0,-2.8,48,29,-1,-1,1,148713
RTTFC,4661097,51.10747,-0.03822,6850,2432,0,170.23,277.00,WZZ9377,A321,HA-LXH,LGW,MXP,1648671967.5,X2,W65785,adsb_icao,6575,246,268,0.420,0.0,0.2,172.97,173.50,2464,none,A3,1012.8,10016,-1,-1.00,,0.0,-10.9,292,18,-5,4,1,2808
RTTFC,4219870,51.47387,-0.46282,0,0,1,0.00,0.00,BAW545,A320,G-EUYJ,BLQ,LHR,1648671922.4,X2,BA545,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,236.25,-1,none,A3,-1.0,-1,-1,-1.00,,45.1,-9.4,-1,-1,-1,-1,1,143476
RTTFC,4219433,55.67876,-2.98728,24975,128,0,179.84,348.00,EZY17BH,A320,G-EZTR,ABZ,MAN,1648671967.5,X2,U2328,adsb_icao,23775,224,318,0.544,0.1,1.6,183.52,182.44,128,none,A3,1013.6,24992,-1,0.00,,0.0,-6.1,333,34,-48,-35,1,143566
RTTFC,4743767,51.46481,-0.48714,0,0,1,0.00,6.80,KLM1028,E295,PH-NXA,LHR,AMS,1648671967.0,X2,KL1028,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,118.12,-1,none,A3,-1.0,-1,-1,-1.00,,0.5,-10.7,-1,-1,-1,-1,1,85037
RTTFC,4224316,55.61163,-4.18347,6950,-1536,0,285.52,261.50,EXS8DF,B738,G-JZBO,PFO,,1648671967.5,X2,EXS8DF,adsb_icao,6900,229,248,0.392,-0.0,-0.4,295.14,293.60,-1472,none,A3,1015.2,4992,5008,295.31,,0.0,-10.3,39,38,-15,-7,1,148468
RTTFC,4222566,55.50687,-3.10822,38025,-576,0,335.03,402.60,EZY321Z,A320,G-EZOU,LGW,ABZ,1648671967.3,X2,U2873,adsb_icao,36625,243,444,0.772,0.0,0.2,336.09,335.00,96,none,A3,1013.6,26016,-1,0.00,,0.0,-9.3,335,44,-55,-29,1,146909
RTTFC,10733196,53.02281,-1.69001,32025,0,0,310.24,408.70,UPS238,B763,N342UP,STN,SDF,1648671967.5,X2,5X238,adsb_icao,30850,293,462,0.804,-0.1,-1.1,308.85,308.61,0,none,A5,1012.8,32000,-1,309.38,vnav|tcas,0.0,-9.0,296,55,-56,-28,1,251758
RTTFC,3425235,50.97409,0.02205,10050,2624,0,163.26,298.70,VLG1YL,A320,EC-LVO,LGW,BCN,1648671967.2,X2,VY7821,adsb_icao,9725,249,284,0.452,0.0,0.2,166.11,166.68,2592,none,A3,1012.8,28992,-1,-1.00,,0.0,-9.7,297,22,-13,-3,1,222815
RTTFC,5267258,53.30087,-2.38420,1875,-640,0,51.20,130.90,ELJ202,C56X,OM-YKS,,,1648671967.5,X2,ELJ202,adsb_icao,1900,158,160,0.248,0.1,0.0,50.62,50.11,-576,none,A2,1010.4,3488,-1,52.03,,0.0,-4.8,46,28,-1,-1,1,26361
RTTFC,4222569,53.61493,-2.04361,32000,0,0,339.77,373.00,EZY391N,A320,G-EZOX,LTN,GLA,1648671967.4,X2,U277,adsb_icao,30775,258,412,0.716,0.2,3.2,334.86,334.42,32,none,A3,1012.8,32000,-1,334.69,,0.0,-5.1,295,53,-55,-33,1,146887
RTTFC,3984373,52.44678,-1.01427,25925,-1792,0,325.10,342.60,ECA3NT,C25B,D-CENT,MST,MAN,1648671967.2,X2,ECA3NT,adsb_icao,24925,273,390,0.672,0.0,-0.5,320.10,320.16,-1664,none,A1,1012.8,20000,20000,319.92,,0.3,-8.3,289,57,-51,-31,1,199817
RTTFC,4660960,51.87679,-0.69290,5000,-1088,0,194.84,206.90,WZZ55BM,A320,HA-LSA,KTW,LTN,1648671967.1,X2,W61005,adsb_icao,4850,177,186,0.292,-2.2,-24.3,191.07,191.32,-1088,none,A3,1006.4,3008,-1,175.08,,0.0,-4.9,59,27,-1,-1,1,2624
RTTFC,4768421,51.38553,-2.71598,0,0,1,0.00,0.00,RYR7LC,B38M,SP-RZF,,,1648671965.0,X2,RYR7LC,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,357.19,-1,none,A3,-1.0,-1,-1,-1.00,,1.5,-1.8,-1,-1,-1,-1,1,109685
RTTFC,4441794,51.08889,-1.28054,1425,230,0,10.00,94.00,CARBON09,LYNX,ZZ408,,,1648671966.9,X2,CARBON09,mlat,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,A7,-1.0,-1,-1,-1.00,,0.6,-6.9,-1,-1,-1,-1,1,74333
RTTFC,4222441,55.71176,-5.25550,950,0,0,0.00,0.70,CG199,A189,G-MCGT,,,1648671964.9,X2,CG199,adsb_icao,1250,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-64,none,A7,1014.4,-1,-1,76.64,,0.0,-1.8,-1,-1,-1,-1,1,146047
RTTFC,4224615,51.13541,-0.28208,1450,-704,0,77.81,127.90,EZY82RB,A21N,G-UZMD,OPO,LGW,1648671967.2,X2,U28498,adsb_icao,1350,135,136,0.208,-0.2,0.0,71.02,71.47,-672,none,A3,1004.0,3008,-1,0.00,,0.0,-15.7,14,17,-1,-1,1,148425
RTTFC,5024209,52.99809,-1.34331,17500,-1408,0,339.40,284.20,RYR64CQ,B738,EI-EVI,CGN,MAN,1648671967.5,X2,FR1592,adsb_icao,16850,247,314,0.516,-0.0,-0.2,334.51,334.41,-1408,none,A3,1013.6,16000,8000,334.69,,0.0,-7.8,296,40,-29,-16,1,74925
RTTFC,5024210,51.01804,-3.21818,36975,0,0,188.96,449.50,RYR8ME,B738,EI-EVJ,MAN,AGP,1648671967.2,X2,FR3208,adsb_icao,36000,246,434,0.764,0.0,-0.2,196.52,195.96,32,none,A3,1013.6,36992,37008,198.28,,0.1,-6.6,298,56,-61,-36,1,74940
RTTFC,4921341,51.36118,-0.08307,8275,-512,0,297.34,230.80,SWR340V,BCS3,HB-JCF,ZRH,LHR,1648671967.2,X2,LX340,adsb_icao,8000,221,246,0.388,-0.0,-0.4,300.23,300.73,-512,none,A3,1012.8,8000,7008,300.23,,0.0,-10.0,342,21,-1,-1,1,263132
RTTFC,3958211,51.68756,1.15022,38025,0,0,287.12,400.80,DLH982,A20N,D-AINC,FRA,DUB,1648671967.3,X2,LH982,adsb_icao,36800,250,448,0.788,0.0,0.2,287.93,288.80,-32,none,A3,1012.8,38016,-1,-1.00,,0.0,-13.1,303,49,-60,-34,1,173675
RTTFC,4220251,53.86882,-1.65762,0,0,1,0.00,0.00,EXS25EH,B738,G-GDFD,LBA,,1648671963.4,X2,G-GDFD,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,none,A3,-1.0,-1,-1,-1.00,,0.0,-1.8,-1,-1,-1,-1,1,143857
RTTFC,4223905,50.63813,0.29344,23025,0,0,142.28,351.40,EZY47GB,A20N,G-UZHD,LGW,CDG,1648671967.4,X2,U28327,adsb_icao,22425,236,328,0.548,0.0,0.0,145.72,146.40,0,none,A3,1012.8,23008,-1,-1.00,,0.0,-11.0,278,34,-37,-23,1,148004
RTTFC,4197592,55.51410,-3.65695,24525,2176,0,176.05,407.00,EZY37HU,A319,G-EZIY,EDI,LTN,1648671967.4,X2,U220,adsb_icao,23325,272,378,0.644,-0.1,-1.4,180.18,178.85,2848,none,A3,1013.6,28992,-1,180.00,,0.0,-11.5,327,34,-46,-27,1,121781
RTTFC,5023749,51.46978,-0.70969,29200,-2880,0,11.61,417.50,RYR21KP,B738,EI-EKG,FAO,EMA,1648671967.4,X2,FR1767,adsb_icao,28400,278,420,0.724,0.0,-0.5,9.14,9.41,-2880,none,A3,1013.6,22016,22000,9.14,,0.0,-12.1,289,16,-52,-28,1,74270
RTTFC,5022276,53.01467,-2.88831,23800,2304,0,182.92,412.50,RYR6RN,B738,EI-DCN,MAN,FAO,1648671967.4,X2,FR4052,adsb_icao,22950,284,396,0.664,0.0,0.7,195.29,194.62,2336,none,A3,1013.6,28000,39008,194.77,,0.0,-8.1,290,85,-39,-18,1,72963
RTTFC,7454577,51.31403,-0.36344,7750,2624,0,135.14,286.40,AAR522,A359,HL7771,LHR,ICN,1648671967.5,X2,OZ522,adsb_icao,7475,250,276,0.432,0.0,0.4,134.65,135.05,2688,none,A5,1013.6,15008,-1,135.00,,0.0,-7.7,317,10,-4,6,1,175723
RTTFC,4574795,53.42516,-6.26246,0,0,1,0.00,0.00,UPS249,B762,OY-SRK,DUB,CGN,1648671950.6,X2,5X249,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,95.62,-1,none,A5,-1.0,-1,-1,-1.00,,12.3,-17.3,-1,-1,-1,-1,1,207230
RTTFC,4224309,51.47451,-0.46051,0,0,1,0.00,3.20,GTTNE,A20N,G-TTNE,LHR,,1648671967.3,X2,GTTNE,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,none,A3,-1.0,-1,-1,-1.00,,0.1,-3.0,-1,-1,-1,-1,1,147918
RTTFC,4441823,50.79537,-2.10900,575,-51,0,174.00,111.00,RASCAL05,LYNX,ZZ375,,,1648671966.8,X2,RASCAL05,mlat,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,A7,-1.0,-1,-1,-1.00,,0.0,-2.3,-1,-1,-1,-1,1,74543
RTTFC,5022409,51.15317,-0.16336,0,0,1,0.00,2.80,EIN24K,A320,EI-DEP,LGW,DUB,1648671931.8,X2,EI249,other,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,258.75,-1,,,-1.0,-1,-1,-1.00,,11.1,-8.4,-1,-1,-1,-1,1,72504
RTTFC,5055158,52.59381,-2.09552,23600,2176,0,154.16,428.00,RYR11JX,A320,9H-LAX,LPL,PMI,1648671967.2,X2,FR9592,mlat,-1,282,392,0.656,0.0,0.5,162.42,162.08,2176,,,1013.0,31008,-1,-1.00,,0.2,-6.1,278,67,-38,-18,1,105833
RTTFC,3958215,51.73782,2.43548,35125,-2752,0,271.38,374.10,DLH2WA,A20N,D-AING,FRA,LHR,1648671967.4,X2,LH922,adsb_icao,33975,253,424,0.752,-0.0,-0.4,271.76,273.05,-2752,none,A3,1012.8,28000,-1,-1.00,,0.0,-10.6,285,51,-64,-40,1,173637
RTTFC,5024800,53.42358,-6.04692,5525,2176,0,78.32,276.70,RYR558,B38M,EI-HGG,DUB,MAN,1648671967.5,X2,FR558,adsb_icao,5475,286,300,0.476,0.1,0.7,77.87,75.94,2112,none,A3,1013.6,12000,25008,78.05,,0.0,-5.3,52,26,-12,0,1,75247
RTTFC,4224178,53.49609,-3.91262,35000,0,0,136.73,445.00,EZY74BN,A320,G-EZRT,BFS,LGW,1648671967.2,X2,U2842,adsb_icao,33850,227,388,0.676,-0.1,-0.7,139.92,138.79,32,none,A3,1013.6,35008,-1,139.92,,0.1,-8.3,302,59,-56,-36,1,148365
RTTFC,10529500,51.88498,0.23085,0,0,1,0.00,12.20,N142HQ,GLF4,N142HQ,,,1648671967.1,X2,N142HQ,adsb_icao,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,222.19,-1,none,A2,-1.0,-1,-1,-1.00,,0.4,-16.3,-1,-1,-1,-1,1,47356
RTTFC,5046489,51.45644,0.68501,4800,-960,0,263.69,236.40,LGL4609,DH8D,LX-LQI,LUX,LCY,1648671967.0,X2,LG4609,adsb_icao,4600,231,244,0.380,0.1,0.7,266.13,266.88,-960,none,A2,1006.4,4000,-1,267.19,,0.2,-7.9,326,15,-1,-1,1,97081
RTTFC,5022959,51.95360,-4.18744,30000,0,0,307.14,341.20,RYR508R,B738,EI-DPK,BRS,DUB,1648671967.2,X2,FR509,adsb_icao,29175,248,382,0.664,0.0,0.5,309.90,308.88,32,none,A3,1013.6,24000,30000,312.19,,0.0,-9.7,323,42,-55,-36,1,73700
RTTFC,4440044,51.15440,-0.17528,0,0,1,0.00,0.00,SERVICE VEH LEADER3,,,,,1648671966.2,X2,SERVICE VEH,adsb_icao_nt,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,C2,-1.0,-1,-1,-1.00,,1.3,-11.7,-1,-1,-1,-1,1,72479
RTTFC,5055303,51.91644,1.68732,16825,-1024,0,279.37,307.10,RYR54DE,B38M,9H-VUH,BGY,STN,1648671967.5,X2,FR4193,adsb_icao,16275,269,338,0.552,0.0,-0.2,278.79,279.83,-992,none,A3,1013.6,11008,11008,279.84,,0.0,-10.5,284,31,-26,-11,1,105982
RTTFC,4220531,51.14841,-0.18846,0,-128,1,77.83,75.00,EZY71CU,A320,G-EZUZ,BCN,LGW,1648671964.6,X2,U28578,adsb_icao,350,133,132,0.204,-0.3,-1.4,74.00,75.94,-832,none,A3,1004.0,3008,-1,0.00,,2.9,-15.7,17,8,-1,-1,1,144289
RTTFC,4661080,52.03889,2.01458,30975,1152,0,77.55,473.10,WZZ20CJ,A320,HA-LWQ,LTN,CLJ,1648671967.4,X2,W63306,adsb_icao,29950,270,420,0.732,0.4,9.3,77.70,78.82,1120,none,A3,1012.8,36992,-1,85.08,,0.0,-12.3,244,54,-56,-33,1,2894
RTTFC,4225019,53.38550,-1.95597,3025,64,0,97.43,116.00,UKP153,P68,G-POLX,DSA,,1648671967.2,X2,UKP153,adsb_icao,3000,131,134,0.208,-1.0,-0.4,88.77,88.40,-1,none,A1,1010.4,3008,-1,-1.00,,0.2,-6.1,45,27,-1,-1,1,148838
RTTFC,4222510,51.94927,0.24597,6175,0,0,267.04,251.30,EXS48JG,B738,G-JZHD,PFO,,1648671967.2,X2,EXS48JG,adsb_icao,5925,237,254,0.400,0.0,-0.5,270.53,271.09,0,none,A3,1006.4,6016,6000,270.00,,0.0,-11.3,354,18,-8,1,1,146634
RTTFC,11252478,51.73114,-1.51166,32000,64,0,290.53,442.10,FDX97,B77L,N853FD,CGN,IND,1648671967.5,X2,FX97,adsb_icao,31000,309,484,0.848,-1.0,0.2,291.62,291.58,32,none,A5,1012.8,32000,-1,293.20,,0.0,-8.5,303,43,-59,-28,1,188712
RTTFC,4694960,53.10928,2.56531,37000,0,0,45.43,471.70,NOZ5VA,B738,LN-ENN,LPA,OSL,1648671967.3,X2,DY1815,adsb_icao,35550,255,448,0.788,0.0,0.5,39.20,40.44,32,none,A3,1013.6,36992,37008,40.08,,0.0,-15.1,282,46,-60,-34,1,36740
RTTFC,4222668,51.20947,0.03459,11200,864,0,91.48,348.10,VIR364,B789,G-VFAN,LHR,LHE,1648671967.5,X2,VS364,adsb_icao,10825,287,332,0.528,0.0,0.2,90.00,90.54,960,none,A5,1012.8,18016,6000,90.00,autopilot|vnav|tcas,0.0,-18.2,291,16,-13,2,1,146713
RTTFC,4220221,50.94017,-0.26857,7575,-1536,0,35.23,237.50,EZY86CB,A319,G-EZGN,JER,LGW,1648671967.5,X2,U2898,adsb_icao,7325,220,242,0.380,-2.0,-23.2,30.06,30.53,-1504,none,A3,1004.0,6016,-1,284.77,,0.0,-9.9,316,20,-11,-2,1,144099
RTTFC,4740238,51.69649,1.68336,28000,0,0,264.71,336.40,KLM1057,E75L,PH-EXL,AMS,BRS,1648671966.8,X2,KL1057,adsb_icao,27150,256,382,0.656,0.0,0.0,267.54,268.59,0,none,A3,1013.6,28000,28000,-1.00,autopilot|althold|tcas,0.0,-10.4,295,51,-50,-31,1,82102
RTTFC,4595626,51.57605,-0.82398,6900,-832,0,247.58,222.80,FIN7GR,A321,OH-LZU,HEL,LHR,1648671967.5,X2,AY1339,adsb_icao,6675,205,224,0.352,-2.0,-23.6,246.45,246.67,-832,none,A3,1006.4,4000,-1,180.00,,0.0,-7.6,195,2,-1,-1,1,228530
RTTFC,5025662,51.67406,0.52940,11350,-1280,0,263.39,260.70,SZS1501,A20N,EI-SIE,CPH,LHR,1648671967.5,X2,SK1501,adsb_icao,10950,248,288,0.460,-0.1,-0.2,266.31,266.99,-1248,none,A3,1013.6,8992,-1,0.00,,0.0,-10.9,297,32,-15,-4,1,76278
RTTFC,4915497,52.38760,-1.67459,1975,-608,0,326.07,132.00,IMX111,AT72,HB-ALL,QEF,BHX,1648671967.5,X2,XM111,mlat,-1,135,136,0.208,-1.0,2.8,335.74,335.59,-1,,,1007.8,3008,3008,-1.00,,0.0,-6.2,51,23,-1,-1,1,257219
RTTFC,5023975,53.63991,-4.72590,26800,-1024,0,275.46,367.70,RYR669,B738,EI-ENV,BHX,DUB,1648671967.4,X2,FR669,adsb_icao,25875,290,422,0.720,0.0,0.0,284.06,282.61,-1024,none,A3,1013.6,12992,8000,284.06,,0.0,-15.8,321,73,-47,-23,1,74710
RTTFC,4347980,51.45847,-0.44823,0,0,1,0.00,0.00,,TWR,TWR,,,1648671965.8,X2,TWR,adsb_icao_nt,-1,-1,-1,-1.000,-1.0,-1.0,-1.00,-1.00,-1,,,-1.0,-1,-1,-1.00,,1.7,-3.3,-1,-1,-1,-1,1,271586
RTTFC,4440255,52.38684,-0.50468,9950,0,0,222.63,256.90,JUKEBOX1,C130,ZH867,BZZ,,1648671967.5,X2,JUKEBOX1,adsb_icao,9550,229,260,0.416,-0.1,-0.2,226.23,226.49,0,none,A3,1012.8,10000,10016,226.41,autopilot|althold|lnav,0.0,-4.2,304,18,-16,-7,1,73168
